date_mutation,valeur_fonciere,adresse_nom_voie,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,prix_m2,annee,mois,nombre_lots
2023-06-12,215281.0,RUE BLOMET,75015.0,Paris 15e Arrondissement,Appartement,18.0,1,2.297592,48.840209,11960.06,2023,6,2
2023-06-05,410000.0,RUE DE L ESPERANCE,75013.0,Paris 13e Arrondissement,Appartement,30.0,2,2.346911,48.82549,13666.67,2023,6,1
2023-06-05,295000.0,RUE DE L ESPERANCE,75013.0,Paris 13e Arrondissement,Appartement,27.0,2,2.346911,48.82549,10925.93,2023,6,1
2023-06-13,470000.0,AV PHILIPPE AUGUSTE,75011.0,Paris 11e Arrondissement,Appartement,61.0,3,2.389592,48.857782,7704.92,2023,6,2
2023-06-14,237250.0,AV DE SAINT-MANDE,75012.0,Paris 12e Arrondissement,Appartement,27.0,2,2.400239,48.845426,8787.04,2023,6,1
2023-06-29,277000.0,RUE LE BRUN,75013.0,Paris 13e Arrondissement,Appartement,31.0,2,2.354188,48.835858,8935.48,2023,6,1
2023-06-01,225000.0,RUE FALGUIERE,75015.0,Paris 15e Arrondissement,Appartement,24.0,1,2.316841,48.842126,9375.0,2023,6,2
2023-06-07,180000.0,RUE MARTIN BERNARD,75013.0,Paris 13e Arrondissement,Appartement,14.0,1,2.350205,48.826935,12857.14,2023,6,1
2023-06-02,244000.0,RUE BLOMET,75015.0,Paris 15e Arrondissement,Appartement,23.0,1,2.307703,48.843701,10608.7,2023,6,1
2023-06-23,330000.0,RUE CLAUDE BERNARD,75005.0,Paris 5e Arrondissement,Appartement,67.0,5,2.346829,48.839794,4925.37,2023,6,1
2023-06-16,410000.0,RUE ALAIN CHARTIER,75015.0,Paris 15e Arrondissement,Appartement,43.0,3,2.295772,48.837856,9534.88,2023,6,2
2023-05-31,165000.0,RUE GUYTON DE MORVEAU,75013.0,Paris 13e Arrondissement,Appartement,20.0,1,2.347899,48.825195,8250.0,2023,5,1
2023-06-19,659750.0,AV DU GAL MICHEL BIZOT,75012.0,Paris 12e Arrondissement,Appartement,75.0,3,2.400504,48.83416,8796.67,2023,6,1
2023-06-23,900000.0,BD VOLTAIRE,75011.0,Paris 11e Arrondissement,Appartement,62.0,3,2.370082,48.864036,14516.13,2023,6,2
2023-06-02,355500.0,RUE DU FBG ST ANTOINE,75012.0,Paris 12e Arrondissement,Appartement,150.0,6,2.381701,48.849966,2370.0,2023,6,1
2023-06-22,265000.0,RUE JEAN DE LA FONTAINE,75016.0,Paris 16e Arrondissement,Appartement,28.0,2,2.272693,48.851675,9464.29,2023,6,2
2023-06-27,1400000.0,RUE SAINT MAUR,75011.0,Paris 11e Arrondissement,Appartement,129.0,5,2.375079,48.869026,10852.71,2023,6,2
2023-06-12,670000.0,RUE DE L ABBE GROULT,75015.0,Paris 15e Arrondissement,Appartement,70.0,3,2.29722,48.838868,9571.43,2023,6,2
2023-06-19,122000.0,RUE DU FBG ST ANTOINE,75011.0,Paris 11e Arrondissement,Appartement,12.0,1,2.390589,48.849472,10166.67,2023,6,1
2023-06-22,580000.0,PAS BASFROI,75011.0,Paris 11e Arrondissement,Appartement,59.0,3,2.377742,48.855273,9830.51,2023,6,3
2023-06-29,142000.0,RUE ERARD,75012.0,Paris 12e Arrondissement,Appartement,18.0,1,2.386138,48.846672,7888.89,2023,6,1
2023-06-14,168000.0,RUE NATIONALE,75013.0,Paris 13e Arrondissement,Appartement,33.0,2,2.367337,48.824556,5090.91,2023,6,1
2023-06-26,1030000.0,RUE DE PICPUS,75012.0,Paris 12e Arrondissement,Appartement,113.0,5,2.394436,48.844782,9115.04,2023,6,1
2023-06-12,213000.0,RUE DU REGARD,75006.0,Paris 6e Arrondissement,Appartement,15.0,1,2.326604,48.848026,14200.0,2023,6,1
2023-05-31,240500.0,RUE SAINT MAUR,75011.0,Paris 11e Arrondissement,Appartement,23.0,1,2.377438,48.865062,10456.52,2023,5,2
2023-06-21,160000.0,RUE BEAUNIER,75014.0,Paris 14e Arrondissement,Appartement,23.0,2,2.328824,48.824504,6956.52,2023,6,2
2023-06-21,880000.0,PAS CHAUSSIN,75012.0,Paris 12e Arrondissement,Appartement,91.0,4,2.400823,48.839333,9670.33,2023,6,2
2023-06-20,1030000.0,RUE DU RANELAGH,75016.0,Paris 16e Arrondissement,Appartement,100.0,3,2.27524,48.854404,10300.0,2023,6,2
2023-06-28,206000.0,RUE DE VAUGIRARD,75015.0,Paris 15e Arrondissement,Appartement,33.0,1,2.304519,48.840817,6242.42,2023,6,1
2023-06-21,410000.0,RUE MARMONTEL,75015.0,Paris 15e Arrondissement,Appartement,39.0,2,2.300435,48.837414,10512.82,2023,6,2
2023-06-22,295000.0,RUE DE PATAY,75013.0,Paris 13e Arrondissement,Appartement,39.0,3,2.375751,48.824511,7564.1,2023,6,2
2023-06-21,2350000.0,RUE HUYSMANS,75006.0,Paris 6e Arrondissement,Appartement,177.0,6,2.329947,48.846071,13276.84,2023,6,2
2023-06-22,3500000.0,AV EMILE ACOLLAS,75007.0,Paris 7e Arrondissement,Appartement,147.0,3,2.300823,48.85235,23809.52,2023,6,1
2023-06-20,615300.0,AV DU DOC ARNOLD NETTER,75012.0,Paris 12e Arrondissement,Appartement,104.0,4,2.406822,48.845944,5916.35,2023,6,2
2023-06-23,805000.0,RUE JEAN DE LA FONTAINE,75016.0,Paris 16e Arrondissement,Appartement,75.0,3,2.27085,48.851194,10733.33,2023,6,2
2023-06-20,720000.0,RUE SEGUIER,75006.0,Paris 6e Arrondissement,Appartement,23.0,1,2.341925,48.853697,31304.35,2023,6,2
2023-06-23,393550.0,RUE JEAN PIERRE TIMBAUD,75011.0,Paris 11e Arrondissement,Appartement,37.0,2,2.376522,48.867228,10636.49,2023,6,2
2023-06-23,717600.0,RUE VIOLET,75015.0,Paris 15e Arrondissement,Appartement,62.0,3,2.293564,48.848436,11574.19,2023,6,2
2023-06-28,635000.0,RUE BARRAULT,75013.0,Paris 13e Arrondissement,Appartement,71.0,3,2.347407,48.82429,8943.66,2023,6,2
2023-06-26,727000.0,PL DE RUNGIS,75013.0,Paris 13e Arrondissement,Appartement,88.0,4,2.345811,48.821622,8261.36,2023,6,2
2023-06-23,385000.0,RUE CROZATIER,75012.0,Paris 12e Arrondissement,Appartement,41.0,3,2.380174,48.84838,9390.24,2023,6,2
2023-06-09,2400000.0,RUE LA PEROUSE,75016.0,Paris 16e Arrondissement,Appartement,110.0,3,2.292888,48.868827,21818.18,2023,6,1
2023-06-09,167010.0,RUE BISCORNET,75012.0,Paris 12e Arrondissement,Appartement,16.0,1,2.370143,48.849523,10438.12,2023,6,1
2023-06-12,550000.0,AV DE TAILLEBOURG,75011.0,Paris 11e Arrondissement,Appartement,61.0,3,2.397804,48.850312,9016.39,2023,6,1
2023-06-09,764000.0,RUE PIERRE GUERIN,75016.0,Paris 16e Arrondissement,Appartement,70.0,3,2.266716,48.848087,10914.29,2023,6,1
2023-06-12,492000.0,BD VOLTAIRE,75011.0,Paris 11e Arrondissement,Appartement,31.0,2,2.393931,48.849961,15870.97,2023,6,2
2023-06-20,175000.0,RUE GEOFFROY ST HILAIRE,75005.0,Paris 5e Arrondissement,Appartement,21.0,1,2.356391,48.840682,8333.33,2023,6,1
2023-06-13,905000.0,RUE DE LA QUINTINIE,75015.0,Paris 15e Arrondissement,Appartement,105.0,5,2.303072,48.837696,8619.05,2023,6,2
2023-06-14,663500.0,RUE DE LOURMEL,75015.0,Paris 15e Arrondissement,Appartement,81.0,4,2.290555,48.848213,8191.36,2023,6,2
2023-06-01,2300000.0,RUE SPONTINI,75016.0,Paris 16e Arrondissement,Appartement,233.0,7,2.278172,48.870686,9871.24,2023,6,3
2023-06-02,1820000.0,PL MAUBERT,75005.0,Paris 5e Arrondissement,Appartement,99.0,5,2.348308,48.850378,18383.84,2023,6,2
2023-06-27,794231.0,AV DU MAINE,75015.0,Paris 15e Arrondissement,Appartement,70.0,4,2.320603,48.844142,11346.16,2023,6,3
2023-06-09,112970.0,AV DU MAINE,75014.0,Paris 14e Arrondissement,Appartement,8.0,1,2.322197,48.840328,14121.25,2023,6,1
2023-06-09,1338600.0,SQ DE PORT-ROYAL,75013.0,Paris 13e Arrondissement,Appartement,105.0,5,2.342937,48.836906,12748.57,2023,6,1
2023-06-22,430000.0,RUE DE NAVARRE,75005.0,Paris 5e Arrondissement,Appartement,31.0,1,2.353504,48.843782,13870.97,2023,6,1
2023-05-31,624000.0,CITE DE PHALSBOURG,75011.0,Paris 11e Arrondissement,Appartement,91.0,4,2.384969,48.855719,6857.14,2023,5,2
2023-06-13,210000.0,VLA D ESTE,75013.0,Paris 13e Arrondissement,Appartement,34.0,1,2.367319,48.821948,6176.47,2023,6,2
2023-06-13,343000.0,RUE DU SERGENT BAUCHAT,75012.0,Paris 12e Arrondissement,Appartement,29.0,1,2.39398,48.845565,11827.59,2023,6,2
2023-06-23,214250.0,AV PHILIPPE AUGUSTE,75011.0,Paris 11e Arrondissement,Appartement,21.0,2,2.393964,48.85288,10202.38,2023,6,2
2023-06-15,318700.0,RUE DU DESSOUS DES BERGES,75013.0,Paris 13e Arrondissement,Appartement,30.0,2,2.373001,48.827812,10623.33,2023,6,1
2023-06-20,312200.0,RUE DE LA FORGE ROYALE,75011.0,Paris 11e Arrondissement,Appartement,43.0,2,2.380448,48.851802,7260.47,2023,6,2
2023-05-30,700000.0,RUE DE LA FOLIE REGNAULT,75011.0,Paris 11e Arrondissement,Appartement,63.0,3,2.386055,48.861516,11111.11,2023,5,2
2023-06-20,296000.0,RUE D ODESSA,75014.0,Paris 14e Arrondissement,Appartement,36.0,2,2.324943,48.842047,8222.22,2023,6,1
2023-06-27,234505.0,BD JULES FERRY,75011.0,Paris 11e Arrondissement,Appartement,20.0,1,2.36769,48.867309,11725.25,2023,6,1
2023-06-21,372500.0,RUE FRANCOIS NEUFCHATEAU,75011.0,Paris 11e Arrondissement,Appartement,36.0,2,2.381822,48.856037,10347.22,2023,6,2
2023-06-27,204000.0,RUE LERICHE,75015.0,Paris 15e Arrondissement,Appartement,28.0,2,2.294485,48.835317,7285.71,2023,6,3
2023-06-19,240000.0,RUE LACEPEDE,75005.0,Paris 5e Arrondissement,Appartement,20.0,1,2.354019,48.843574,12000.0,2023,6,1
2023-06-20,261250.0,RUE LECOURBE,75015.0,Paris 15e Arrondissement,Appartement,52.0,2,2.286284,48.837097,5024.04,2023,6,2
2023-06-23,340180.0,RUE EDOUARD MANET,75013.0,Paris 13e Arrondissement,Appartement,30.0,2,2.357987,48.83261,11339.33,2023,6,1
2023-06-15,222786.0,RUE DES MORILLONS,75015.0,Paris 15e Arrondissement,Appartement,45.0,3,2.302725,48.832372,4950.8,2023,6,1
2023-06-15,603000.0,RUE JOSEPH LIOUVILLE,75015.0,Paris 15e Arrondissement,Appartement,68.0,3,2.297362,48.844064,8867.65,2023,6,2
2023-06-26,583000.0,BD SOULT,75012.0,Paris 12e Arrondissement,Appartement,64.0,4,2.407136,48.836514,9109.38,2023,6,2
2023-06-19,127000.0,RUE DE LA FORGE ROYALE,75011.0,Paris 11e Arrondissement,Appartement,20.0,1,2.380883,48.851623,6350.0,2023,6,1
2023-05-30,492500.0,CRS DE VINCENNES,75012.0,Paris 12e Arrondissement,Appartement,57.0,2,2.404108,48.846978,8640.35,2023,5,2
2023-06-26,1044000.0,RUE DE RENNES,75006.0,Paris 6e Arrondissement,Appartement,78.0,4,2.324701,48.845394,13384.62,2023,6,2
2023-06-22,1800000.0,BD BRUNE,75014.0,Paris 14e Arrondissement,Appartement,65.0,3,2.318353,48.825094,27692.31,2023,6,0
2023-06-02,246500.0,RUE DU CARDINAL LEMOINE,75005.0,Paris 5e Arrondissement,Appartement,24.0,1,2.349523,48.844918,10270.83,2023,6,1
2023-06-05,713000.0,RUE FANTIN LATOUR,75016.0,Paris 16e Arrondissement,Appartement,80.0,4,2.265993,48.839763,8912.5,2023,6,2
2023-06-15,100000.0,RUE VANDREZANNE,75013.0,Paris 13e Arrondissement,Appartement,76.0,3,2.354633,48.829151,1315.79,2023,6,2
2023-06-27,285000.0,RUE CAMBRONNE,75015.0,Paris 15e Arrondissement,Appartement,33.0,2,2.30342,48.842269,8636.36,2023,6,1
2023-06-09,388600.0,RUE MONTEMPOIVRE,75012.0,Paris 12e Arrondissement,Appartement,43.0,2,2.404939,48.840213,9037.21,2023,6,2
2023-06-05,432000.0,BD DE L HOPITAL,75005.0,Paris 5e Arrondissement,Appartement,50.0,3,2.361722,48.840699,8640.0,2023,6,2
2023-06-07,246000.0,RUE PERGOLESE,75016.0,Paris 16e Arrondissement,Appartement,20.0,1,2.28055,48.87328,12300.0,2023,6,1
2023-06-27,646350.0,RUE DIDOT,75014.0,Paris 14e Arrondissement,Appartement,65.0,3,2.316334,48.828343,9943.85,2023,6,2
2023-06-29,692000.0,AV VICTOR HUGO,75016.0,Paris 16e Arrondissement,Appartement,60.0,3,2.287593,48.870085,11533.33,2023,6,1
2023-06-19,730150.0,VLA DU CLOS DE MALEVART,75011.0,Paris 11e Arrondissement,Appartement,69.0,2,2.37295,48.869363,10581.88,2023,6,2
2023-06-29,874500.0,RUE PELEE,75011.0,Paris 11e Arrondissement,Appartement,72.0,3,2.36946,48.860146,12145.83,2023,6,2
2023-06-12,535000.0,PAS ALEXANDRINE,75011.0,Paris 11e Arrondissement,Appartement,70.0,1,2.387758,48.856003,7642.86,2023,6,1
2023-06-27,346925.0,RUE CAILLAUX,75013.0,Paris 13e Arrondissement,Appartement,38.0,2,2.360727,48.822774,9129.61,2023,6,4
2023-06-10,1260044.0,AV PARMENTIER,75011.0,Paris 11e Arrondissement,Appartement,140.0,5,2.377154,48.862207,9000.31,2023,6,1
2023-06-15,2303200.0,AV THEODORE ROUSSEAU,75016.0,Paris 16e Arrondissement,Appartement,155.0,4,2.26976,48.854117,14859.35,2023,6,1
2023-06-15,1574640.0,RUE GUICHARD,75016.0,Paris 16e Arrondissement,Appartement,137.0,5,2.277109,48.858164,11493.72,2023,6,1
2023-06-16,325000.0,RUE JEAN DE BEAUVAIS,75005.0,Paris 5e Arrondissement,Appartement,22.0,1,2.347272,48.850123,14772.73,2023,6,1
2023-06-29,799000.0,RUE DE LA TOUR,75016.0,Paris 16e Arrondissement,Appartement,62.0,3,2.279728,48.860744,12887.1,2023,6,2
2023-06-05,126000.0,BD DE REUILLY,75012.0,Paris 12e Arrondissement,Appartement,10.0,1,2.390854,48.838763,12600.0,2023,6,1
2023-06-01,470000.0,RUE SANTOS DUMONT,75015.0,Paris 15e Arrondissement,Appartement,60.0,3,2.304402,48.832384,7833.33,2023,6,2
2023-06-20,260000.0,RUE DORIAN,75012.0,Paris 12e Arrondissement,Appartement,61.0,3,2.393471,48.847166,4262.3,2023,6,1
2023-06-15,450000.0,RUE ROYER-COLLARD,75005.0,Paris 5e Arrondissement,Appartement,45.0,2,2.341927,48.845384,10000.0,2023,6,2
2023-06-22,700000.0,RUE DE LA ROQUETTE,75011.0,Paris 11e Arrondissement,Appartement,29.0,2,2.378731,48.857335,24137.93,2023,6,1
2023-06-15,275000.0,BD DE BELLEVILLE,75011.0,Paris 11e Arrondissement,Appartement,47.0,3,2.381739,48.867741,5851.06,2023,6,2
2023-06-22,787000.0,AV DAUMESNIL,75012.0,Paris 12e Arrondissement,Appartement,77.0,3,2.401601,48.837814,10220.78,2023,6,2
2023-06-19,135000.0,AV DU DOC ARNOLD NETTER,75012.0,Paris 12e Arrondissement,Appartement,7.0,1,2.405527,48.845669,19285.71,2023,6,1
2023-06-23,570000.0,RUE DE LA SANTE,75013.0,Paris 13e Arrondissement,Appartement,68.0,4,2.342074,48.830272,8382.35,2023,6,2
2023-06-30,70000.0,PL DUPLEIX,75015.0,Paris 15e Arrondissement,Appartement,7.0,1,2.295238,48.850527,10000.0,2023,6,1
2023-06-29,149660.0,RUE RAYMOND LOSSERAND,75014.0,Paris 14e Arrondissement,Appartement,18.0,1,2.315692,48.832958,8314.44,2023,6,1
2023-06-16,1247085.0,RUE BLOMET,75015.0,Paris 15e Arrondissement,Appartement,41.0,2,2.306673,48.842715,30416.71,2023,6,2
2023-05-31,800000.0,RUE DU RANELAGH,75016.0,Paris 16e Arrondissement,Appartement,116.0,4,2.279122,48.853597,6896.55,2023,5,2
2023-06-30,490800.0,RUE FURTADO HEINE,75014.0,Paris 14e Arrondissement,Appartement,49.0,3,2.319571,48.83007,10016.33,2023,6,2
2023-06-15,505000.0,RUE DE LA CONVENTION,75015.0,Paris 15e Arrondissement,Appartement,50.0,3,2.293416,48.838918,10100.0,2023,6,1
2023-06-22,228571.0,RUE CLOUET,75015.0,Paris 15e Arrondissement,Appartement,26.0,1,2.304511,48.846279,8791.19,2023,6,3
2023-06-08,470000.0,RUE CASTAGNARY,75015.0,Paris 15e Arrondissement,Appartement,54.0,2,2.304142,48.830026,8703.7,2023,6,2
2023-06-16,260000.0,RUE MOUFFETARD,75005.0,Paris 5e Arrondissement,Appartement,21.0,1,2.349436,48.840144,12380.95,2023,6,2
2023-06-21,360000.0,BD VICTOR,75015.0,Paris 15e Arrondissement,Appartement,42.0,2,2.285,48.834615,8571.43,2023,6,2
2023-06-20,360000.0,VLA CHANEZ,75016.0,Paris 16e Arrondissement,Appartement,40.0,2,2.260591,48.847425,9000.0,2023,6,1
2023-06-02,367000.0,RUE SAINT NICOLAS,75012.0,Paris 12e Arrondissement,Appartement,35.0,2,2.374244,48.851103,10485.71,2023,6,1
2023-06-23,325000.0,RUE CELS,75014.0,Paris 14e Arrondissement,Appartement,37.0,1,2.325241,48.836331,8783.78,2023,6,3
2023-06-13,488000.0,RUE ABEL RABAUD,75011.0,Paris 11e Arrondissement,Appartement,45.0,3,2.372006,48.869317,10844.44,2023,6,1
2023-06-13,536000.0,RUE DESNOUETTES,75015.0,Paris 15e Arrondissement,Appartement,50.0,3,2.29157,48.835541,10720.0,2023,6,2
2023-06-19,971670.0,DU PONT MIRABEAU,75015.0,Paris 15e Arrondissement,Appartement,90.0,4,2.277509,48.845465,10796.33,2023,6,2
2023-06-22,941600.0,RUE DE LA VEGA,75012.0,Paris 12e Arrondissement,Appartement,95.0,4,2.4045,48.836772,9911.58,2023,6,2
2023-06-16,2650000.0,RUE LEO DELIBES,75016.0,Paris 16e Arrondissement,Appartement,220.0,7,2.288539,48.866603,12045.45,2023,6,6
2023-06-23,800000.0,R-PTSAINT CHARLES,75015.0,Paris 15e Arrondissement,Appartement,73.0,3,2.281215,48.842123,10958.9,2023,6,1
2023-06-01,960000.0,BD ARAGO,75013.0,Paris 13e Arrondissement,Appartement,80.0,3,2.347754,48.835861,12000.0,2023,6,3
2023-06-23,2210000.0,RUE DE FLEURUS,75006.0,Paris 6e Arrondissement,Appartement,98.0,5,2.330968,48.846849,22551.02,2023,6,2
2023-06-28,675000.0,RUE DE SEVRES,75007.0,Paris 7e Arrondissement,Appartement,45.0,2,2.318275,48.848124,15000.0,2023,6,1
2023-06-23,920000.0,SQ HENRY PATE,75016.0,Paris 16e Arrondissement,Appartement,100.0,3,2.272714,48.848674,9200.0,2023,6,2
2023-06-23,1600000.0,BD SAINT GERMAIN,75007.0,Paris 7e Arrondissement,Appartement,78.0,4,2.327991,48.855574,20512.82,2023,6,3
2023-06-23,624850.0,RUE ROBERT FLEURY,75015.0,Paris 15e Arrondissement,Appartement,74.0,3,2.301484,48.843809,8443.92,2023,6,2
2023-06-27,967250.0,RUE CHARLES FOURIER,75013.0,Paris 13e Arrondissement,Appartement,104.0,5,2.352522,48.825177,9300.48,2023,6,2
2023-06-23,284000.0,RUE DE L AUDE,75014.0,Paris 14e Arrondissement,Appartement,24.0,2,2.334068,48.82673,11833.33,2023,6,1
2023-06-06,400000.0,RUE BARRAULT,75013.0,Paris 13e Arrondissement,Appartement,45.0,2,2.346995,48.826535,8888.89,2023,6,2
2023-06-23,486000.0,RUE DAREAU,75014.0,Paris 14e Arrondissement,Appartement,47.0,2,2.338666,48.83194,10340.43,2023,6,1
2023-06-23,1290000.0,SQ HENRY PATE,75016.0,Paris 16e Arrondissement,Appartement,124.0,4,2.272171,48.848814,10403.23,2023,6,2
2023-06-26,685000.0,AV THEOPHILE GAUTIER,75016.0,Paris 16e Arrondissement,Appartement,62.0,2,2.269948,48.848017,11048.39,2023,6,2
2023-06-30,738000.0,RUE EDMOND ROGER,75015.0,Paris 15e Arrondissement,Appartement,68.0,3,2.289943,48.845742,10852.94,2023,6,2
2023-06-23,970000.0,RUE LAURISTON,75016.0,Paris 16e Arrondissement,Appartement,81.0,4,2.292527,48.872088,11975.31,2023,6,2
2023-06-22,175000.0,RUE FRANCIS DE PRESSENSE,75014.0,Paris 14e Arrondissement,Appartement,18.0,1,2.31629,48.833744,9722.22,2023,6,2
2023-06-21,157000.0,RUE DE LA PROCESSION,75015.0,Paris 15e Arrondissement,Appartement,19.0,1,2.311395,48.835449,8263.16,2023,6,1
2023-06-27,750000.0,RUE DE LOURMEL,75015.0,Paris 15e Arrondissement,Appartement,80.0,4,2.281445,48.836861,9375.0,2023,6,2
2023-05-25,927000.0,RUE SPONTINI,75016.0,Paris 16e Arrondissement,Appartement,147.0,6,2.275943,48.866356,6306.12,2023,5,1
2023-06-23,430000.0,RUE DU DOCTEUR FINLAY,75015.0,Paris 15e Arrondissement,Appartement,51.0,2,2.289625,48.852157,8431.37,2023,6,1
2023-06-20,100500.0,BD SAINT GERMAIN,75005.0,Paris 5e Arrondissement,Appartement,14.0,1,2.347738,48.85002,7178.57,2023,6,1
2023-06-23,103000.0,RUE VICTOR CHEVREUIL,75012.0,Paris 12e Arrondissement,Appartement,10.0,1,2.403723,48.841649,10300.0,2023,6,2
2023-06-16,485000.0,RUE DE LA TOMBE ISSOIRE,75014.0,Paris 14e Arrondissement,Appartement,56.0,2,2.33244,48.826459,8660.71,2023,6,2
2023-06-27,294000.0,PAS DE LA MAIN D'OR,75011.0,Paris 11e Arrondissement,Appartement,32.0,2,2.377716,48.851835,9187.5,2023,6,2
2023-06-22,400000.0,RUE TIPHAINE,75015.0,Paris 15e Arrondissement,Appartement,36.0,2,2.294738,48.849198,11111.11,2023,6,1
2023-06-22,240000.0,RUE BOBILLOT,75013.0,Paris 13e Arrondissement,Appartement,25.0,1,2.349179,48.825105,9600.0,2023,6,2
2023-06-13,190000.0,RUE DE JAVEL,75015.0,Paris 15e Arrondissement,Appartement,20.0,1,2.283402,48.844761,9500.0,2023,6,1
2023-06-16,365000.0,RUE ERARD,75012.0,Paris 12e Arrondissement,Appartement,41.0,2,2.386999,48.846634,8902.44,2023,6,2
2023-06-23,290000.0,RUE DE LA TOUR,75016.0,Paris 16e Arrondissement,Appartement,27.0,1,2.276167,48.86299,10740.74,2023,6,1
2023-06-22,1335700.0,RUE SPONTINI,75016.0,Paris 16e Arrondissement,Appartement,112.0,3,2.277552,48.867837,11925.89,2023,6,1
2023-06-21,505000.0,AV RENE COTY,75014.0,Paris 14e Arrondissement,Appartement,58.0,3,2.334826,48.829439,8706.9,2023,6,1
2023-06-29,343087.0,RUE DE LAPPE,75011.0,Paris 11e Arrondissement,Appartement,35.0,2,2.371937,48.853942,9802.49,2023,6,2
2023-06-21,265000.0,RUE CLER,75007.0,Paris 7e Arrondissement,Appartement,12.0,1,2.306905,48.85626,22083.33,2023,6,1
2023-06-19,1600000.0,RUE GEOFFROY ST HILAIRE,75005.0,Paris 5e Arrondissement,Appartement,145.0,5,2.35494,48.842842,11034.48,2023,6,3
2023-06-27,1032500.0,AV BOSQUET,75007.0,Paris 7e Arrondissement,Appartement,64.0,3,2.304308,48.855813,16132.81,2023,6,2
2023-06-20,2325250.0,RUE DE FRANQUEVILLE,75016.0,Paris 16e Arrondissement,Appartement,160.0,4,2.272339,48.860108,14532.81,2023,6,2
2023-06-13,314490.0,RUE DANGEAU,75016.0,Paris 16e Arrondissement,Appartement,27.0,1,2.269273,48.852345,11647.78,2023,6,2
2023-06-29,1990000.0,RUE DE L UNIVERSITE,75007.0,Paris 7e Arrondissement,Appartement,82.0,3,2.303626,48.861466,24268.29,2023,6,2
2023-06-08,250931.0,RUE DE LA SAIDA,75015.0,Paris 15e Arrondissement,Appartement,29.0,1,2.294338,48.832706,8652.79,2023,6,2
2023-06-19,190000.0,BD VINCENT AURIOL,75013.0,Paris 13e Arrondissement,Appartement,16.0,1,2.361158,48.833096,11875.0,2023,6,1
2023-06-02,376000.0,RUE SAINT AMAND,75015.0,Paris 15e Arrondissement,Appartement,43.0,2,2.30863,48.835572,8744.19,2023,6,2
2023-06-07,630000.0,RUE DOMBASLE,75015.0,Paris 15e Arrondissement,Appartement,66.0,3,2.298558,48.835511,9545.45,2023,6,1
2023-06-21,830000.0,RUE POLIVEAU,75005.0,Paris 5e Arrondissement,Appartement,64.0,3,2.359304,48.84047,12968.75,2023,6,2
2023-06-08,2150000.0,RUE BOISSIERE,75016.0,Paris 16e Arrondissement,Appartement,187.0,4,2.292279,48.866073,11497.33,2023,6,2
2023-06-28,70000.0,BD DE GRENELLE,75015.0,Paris 15e Arrondissement,Appartement,14.0,1,2.292425,48.851324,5000.0,2023,6,1
2023-06-19,890000.0,RUE DU FBG ST ANTOINE,75012.0,Paris 12e Arrondissement,Appartement,91.0,3,2.3863,48.849436,9780.22,2023,6,2
2023-06-05,400000.0,AV DU GAL BALFOURIER,75016.0,Paris 16e Arrondissement,Appartement,40.0,2,2.259506,48.844886,10000.0,2023,6,2
2023-06-26,313000.0,RUE DE LA TOMBE ISSOIRE,75014.0,Paris 14e Arrondissement,Appartement,28.0,1,2.332691,48.827558,11178.57,2023,6,1
2023-06-28,372000.0,RUE DE LA CROIX NIVERT,75015.0,Paris 15e Arrondissement,Appartement,41.0,2,2.289528,48.835337,9073.17,2023,6,2
2023-06-26,720000.0,RUE DE VERNEUIL,75007.0,Paris 7e Arrondissement,Appartement,85.0,4,2.326758,48.858496,8470.59,2023,6,1
2023-06-19,760000.0,RUE DU COMMANDT RENE MOUCHOTTE,75014.0,Paris 14e Arrondissement,Appartement,66.0,3,2.320007,48.839312,11515.15,2023,6,2
2023-06-20,604000.0,RUE MORERE,75014.0,Paris 14e Arrondissement,Appartement,60.0,3,2.32097,48.82473,10066.67,2023,6,2
2023-06-21,479000.0,AV D IVRY,75013.0,Paris 13e Arrondissement,Appartement,48.0,1,2.362019,48.825422,9979.17,2023,6,2
2023-06-08,357000.0,AV DE CHOISY,75013.0,Paris 13e Arrondissement,Appartement,17.0,1,2.358158,48.827559,21000.0,2023,6,1
2023-06-22,580000.0,RUE TIPHAINE,75015.0,Paris 15e Arrondissement,Appartement,49.0,2,2.296867,48.848555,11836.73,2023,6,1
2023-06-28,2397715.0,RUE DE PICPUS,75012.0,Paris 12e Arrondissement,Appartement,159.0,6,2.404007,48.835269,15079.97,2023,6,2
2023-06-16,1457000.0,RUE DE VAUGIRARD,75015.0,Paris 15e Arrondissement,Appartement,138.0,7,2.300001,48.839387,10557.97,2023,6,2
2023-06-28,1500000.0,RUE DES ECOLES,75005.0,Paris 5e Arrondissement,Appartement,81.0,3,2.349334,48.848613,18518.52,2023,6,2
2023-06-23,557000.0,RUE JOANES,75014.0,Paris 14e Arrondissement,Appartement,61.0,3,2.317856,48.828706,9131.15,2023,6,2
2023-06-30,4428000.0,RUE FABERT,75007.0,Paris 7e Arrondissement,Appartement,253.0,7,2.31095,48.859327,17501.98,2023,6,3
2023-06-05,287000.0,BD DE PICPUS,75012.0,Paris 12e Arrondissement,Appartement,33.0,2,2.402056,48.843044,8696.97,2023,6,4
2023-06-27,260000.0,RUE NICOLAI,75012.0,Paris 12e Arrondissement,Appartement,28.0,1,2.395576,48.836501,9285.71,2023,6,2
